timestamp,feature,window,correlation
2021-05-12T00:00:00.000000+0000,log_returns_1d,10,0.9993173327750552
2020-10-18T00:00:00.000000+0000,low,20,0.04641430383574802
2025-06-12T00:00:00.000000+0000,low,20,-0.47565206017531203
2024-02-04T00:00:00.000000+0000,open,40,-0.237427472935031
2018-06-17T00:00:00.000000+0000,volume,10,0.05441718264479529
2023-03-09T00:00:00.000000+0000,high,40,-0.1008158679668381
2018-02-26T00:00:00.000000+0000,high,20,-0.4275581306791135
2020-06-18T00:00:00.000000+0000,volume,20,-0.0874328264376672
2021-04-22T00:00:00.000000+0000,close,20,-0.017388169908189293
2024-10-14T00:00:00.000000+0000,log_returns_1d,40,0.9998959822536299
2019-02-26T00:00:00.000000+0000,open,40,-0.12206629777480538
2022-08-05T00:00:00.000000+0000,log_returns_1d,20,0.9997699513359538
2019-05-20T00:00:00.000000+0000,open,20,-0.20431206105459795
2021-07-17T00:00:00.000000+0000,log_returns_1d,10,0.9999531211097965
2022-06-25T00:00:00.000000+0000,volume,20,-0.02132121470638747
2024-10-20T00:00:00.000000+0000,high,40,-0.3151209769460856
2019-03-05T00:00:00.000000+0000,log_returns_1d,10,0.9999456283179244
2024-03-17T00:00:00.000000+0000,close,10,-0.47037676159086844
2020-02-10T00:00:00.000000+0000,low,10,-0.10676267953251135
2023-11-12T00:00:00.000000+0000,log_returns_1d,10,0.9999731329149123
2024-03-30T00:00:00.000000+0000,log_returns_1d,40,0.9995742582478675
2023-04-11T00:00:00.000000+0000,log_returns_1d,40,0.9996981433393382
2024-09-04T00:00:00.000000+0000,high,40,-0.2702898532365355
2023-05-24T00:00:00.000000+0000,log_returns_1d,20,0.9999806693305274
2019-11-06T00:00:00.000000+0000,volume,10,0.017210789581364946
2019-02-21T00:00:00.000000+0000,volume,40,0.01166608473929967
2022-01-08T00:00:00.000000+0000,high,10,-0.03664244826559708
2025-06-11T00:00:00.000000+0000,open,10,-0.48574832487976816
2020-08-24T00:00:00.000000+0000,low,40,-0.2789916399288334
2023-06-14T00:00:00.000000+0000,log_returns_1d,40,0.9998404208409795
2025-05-16T00:00:00.000000+0000,high,20,-0.25077656358612066
2025-01-17T00:00:00.000000+0000,open,10,0.1372134280843056
2021-12-09T00:00:00.000000+0000,low,20,-0.18244802600030932
2022-06-08T00:00:00.000000+0000,high,40,-0.25327827234466876
2025-02-18T00:00:00.000000+0000,volume,20,-0.22112984463341334
2020-05-27T00:00:00.000000+0000,volume,40,-0.13055632110319068
2022-09-19T00:00:00.000000+0000,high,20,-0.2944029700938818
2020-08-06T00:00:00.000000+0000,high,20,-0.20979479642953486
2019-05-31T00:00:00.000000+0000,log_returns_1d,40,0.9994788854229112
2022-07-07T00:00:00.000000+0000,low,10,0.019450247582202422
2020-05-08T00:00:00.000000+0000,volume,40,-0.15468147665636986
2022-11-10T00:00:00.000000+0000,volume,20,-0.2568985619797118
2024-04-01T00:00:00.000000+0000,close,40,-0.3956374913470019
2019-05-06T00:00:00.000000+0000,high,10,-0.21745922069234355
2019-01-31T00:00:00.000000+0000,volume,20,-0.3100492758251979
2018-12-01T00:00:00.000000+0000,low,10,-0.43078096252401826
2023-09-01T00:00:00.000000+0000,volume,40,-0.2978721338671794
2022-01-08T00:00:00.000000+0000,high,40,-0.26884605600029843
2020-03-02T00:00:00.000000+0000,high,40,-0.2785366469774143
2025-07-01T00:00:00.000000+0000,open,20,-0.20555710048467196
2024-08-25T00:00:00.000000+0000,log_returns_1d,10,0.9999200281438579
2020-04-11T00:00:00.000000+0000,low,40,-0.28958451718200645
2020-02-27T00:00:00.000000+0000,high,10,-0.24915694032187563
2021-02-04T00:00:00.000000+0000,low,40,-0.37146161883087964
2022-03-24T00:00:00.000000+0000,close,10,-0.40525154097613303
2020-08-25T00:00:00.000000+0000,low,40,-0.29399391879989417
2019-07-08T00:00:00.000000+0000,low,20,-0.5125771769239371
2025-06-28T00:00:00.000000+0000,close,10,-0.27202409611152306
2018-02-05T00:00:00.000000+0000,close,20,-0.06786530587511955
2023-02-03T00:00:00.000000+0000,high,20,-0.39586144747823543
2020-01-10T00:00:00.000000+0000,high,40,-0.15377325018861918
2018-04-11T00:00:00.000000+0000,open,10,-0.3567764268829068
2020-03-27T00:00:00.000000+0000,close,20,-0.49733704269060364
2023-02-20T00:00:00.000000+0000,low,40,-0.3955048500331917
2023-10-18T00:00:00.000000+0000,log_returns_1d,40,0.9999298272227447
2024-02-24T00:00:00.000000+0000,log_returns_1d,20,0.9999683306806559
2018-07-18T00:00:00.000000+0000,high,40,-0.3008582232874922
2024-09-02T00:00:00.000000+0000,log_returns_1d,20,0.9998278535102565
2020-01-06T00:00:00.000000+0000,low,40,-0.1995771107305828
2022-09-06T00:00:00.000000+0000,low,40,-0.09102571369917499
2022-12-17T00:00:00.000000+0000,log_returns_1d,10,0.9999003751589189
2025-11-22T00:00:00.000000+0000,low,20,-0.09761050981315458
2018-02-25T00:00:00.000000+0000,high,10,-0.5322215269795745
2020-03-31T00:00:00.000000+0000,log_returns_1d,10,0.9997709351693034
2018-08-27T00:00:00.000000+0000,close,10,0.019983434091502387
2021-08-08T00:00:00.000000+0000,low,40,0.06962573295057549
2018-07-07T00:00:00.000000+0000,low,20,-0.3989388276560506
2021-07-28T00:00:00.000000+0000,log_returns_1d,40,0.9994905038062624
2018-09-01T00:00:00.000000+0000,close,20,-0.0818973959622224
2020-05-03T00:00:00.000000+0000,high,40,-0.017580770483752013
2023-01-28T00:00:00.000000+0000,open,20,-0.4913242999375693
2022-09-11T00:00:00.000000+0000,close,20,-0.2707699333732602
2024-09-05T00:00:00.000000+0000,open,10,0.3614649474820169
2021-11-04T00:00:00.000000+0000,low,40,-0.2866792360869006
2022-06-30T00:00:00.000000+0000,volume,20,-0.03193432398470875
2018-12-31T00:00:00.000000+0000,high,10,-0.39150619794654407
2022-04-02T00:00:00.000000+0000,high,10,-0.4879304697731157
2018-11-12T00:00:00.000000+0000,open,10,-0.6519301090187687
2023-07-11T00:00:00.000000+0000,open,40,-0.09777081558998771
2021-06-02T00:00:00.000000+0000,log_returns_1d,20,0.9991633351271348
2018-12-30T00:00:00.000000+0000,volume,20,-0.1625620985282502
2018-01-19T00:00:00.000000+0000,low,10,-0.4619673798039497
2024-02-20T00:00:00.000000+0000,close,20,-0.18812833411523935
2025-09-22T00:00:00.000000+0000,low,20,-0.3528096489058546
2018-04-14T00:00:00.000000+0000,high,40,-0.37292770233637884
2018-02-12T00:00:00.000000+0000,low,40,-0.18095730594271664
2025-10-08T00:00:00.000000+0000,high,10,-0.5063515827184311
2023-06-27T00:00:00.000000+0000,low,40,-0.14508510364189772
2019-02-08T00:00:00.000000+0000,low,40,-0.2317658816266607
2019-02-07T00:00:00.000000+0000,high,10,-0.7234994043437779
2018-01-30T00:00:00.000000+0000,open,20,-0.21458615728673833
2025-10-08T00:00:00.000000+0000,close,20,-0.1504151056861442
2021-11-04T00:00:00.000000+0000,close,40,-0.31703022390895497
2022-02-19T00:00:00.000000+0000,volume,40,0.008690741058686176
2025-09-22T00:00:00.000000+0000,high,20,-0.2699479950128522
2023-12-05T00:00:00.000000+0000,close,10,0.17339106201156831
2023-02-01T00:00:00.000000+0000,open,40,-0.055666990952817456
2021-07-11T00:00:00.000000+0000,close,10,-0.6236303075336166
2022-02-14T00:00:00.000000+0000,volume,20,-0.28380856376980984
2022-12-12T00:00:00.000000+0000,volume,20,0.01165058590363729
2025-11-30T00:00:00.000000+0000,close,10,-0.4788466774291397
2025-07-10T00:00:00.000000+0000,low,40,-0.16663411492432145
2024-09-16T00:00:00.000000+0000,volume,10,0.2848661507078091
2024-02-23T00:00:00.000000+0000,log_returns_1d,20,0.9999686712222072
2021-11-14T00:00:00.000000+0000,high,40,-0.3092220338988045
2024-02-24T00:00:00.000000+0000,low,40,-0.01987537728948551
2018-07-12T00:00:00.000000+0000,high,40,-0.24815296349528382
2024-06-13T00:00:00.000000+0000,log_returns_1d,20,0.9999660218381381
2018-04-17T00:00:00.000000+0000,high,20,-0.270810458921349
2024-10-04T00:00:00.000000+0000,close,20,-0.40744161087690645
2023-01-26T00:00:00.000000+0000,volume,40,0.19912168992475063
2022-09-19T00:00:00.000000+0000,volume,40,-0.0029023741474744616
2022-08-13T00:00:00.000000+0000,close,10,-0.5069531706041585
2024-02-05T00:00:00.000000+0000,close,40,-0.31853007869720085
2018-07-31T00:00:00.000000+0000,log_returns_1d,40,0.9996876005773797
2023-05-01T00:00:00.000000+0000,open,10,-0.2396622984589993
2018-04-28T00:00:00.000000+0000,high,40,-0.16052563585515708
2018-07-13T00:00:00.000000+0000,low,10,-0.3700227903380235
2024-02-17T00:00:00.000000+0000,low,10,-0.5669605069003095
2025-06-19T00:00:00.000000+0000,open,40,-0.3485925534149208
2024-10-07T00:00:00.000000+0000,open,20,-0.508919019257828
2023-02-16T00:00:00.000000+0000,low,10,-0.14551460491925688
2022-07-25T00:00:00.000000+0000,log_returns_1d,10,0.999720908571246
2020-08-27T00:00:00.000000+0000,volume,20,-0.11830560031362601
2020-06-09T00:00:00.000000+0000,open,20,0.031779937894573396
2018-05-18T00:00:00.000000+0000,low,10,-0.7053950942810294
2021-07-10T00:00:00.000000+0000,high,20,-0.6016925271448376
2020-11-13T00:00:00.000000+0000,open,40,-0.03646339697453771
2022-12-09T00:00:00.000000+0000,low,10,0.1053580072365637
2020-04-02T00:00:00.000000+0000,high,10,-0.4836842093206618
2021-11-16T00:00:00.000000+0000,low,10,-0.5087207808522358
2021-10-22T00:00:00.000000+0000,close,40,-0.09395980051206151
2021-05-10T00:00:00.000000+0000,log_returns_1d,20,0.9996717834376415
2025-01-12T00:00:00.000000+0000,volume,10,-0.3998923018491864
2018-09-29T00:00:00.000000+0000,log_returns_1d,40,0.9998168093906611
2019-03-01T00:00:00.000000+0000,close,40,-0.2049655578186951
2023-06-22T00:00:00.000000+0000,volume,20,0.23509141683865922
2024-04-19T00:00:00.000000+0000,volume,10,0.32494581390721
2019-05-07T00:00:00.000000+0000,low,20,-0.039488883011818014
2024-04-28T00:00:00.000000+0000,close,10,-0.4464513393061381
2020-08-22T00:00:00.000000+0000,low,40,-0.20770110017842247
2019-08-20T00:00:00.000000+0000,open,40,-0.27602937600332306
2022-03-11T00:00:00.000000+0000,volume,40,0.021584816375572566
2023-09-25T00:00:00.000000+0000,high,10,-0.003615397782404979
2018-02-14T00:00:00.000000+0000,log_returns_1d,20,0.9991727630534945
2019-08-03T00:00:00.000000+0000,open,20,-0.3089695870900909
2021-12-14T00:00:00.000000+0000,low,10,-0.5332752157371154
2021-02-27T00:00:00.000000+0000,log_returns_1d,20,0.9995307233852039
2019-06-06T00:00:00.000000+0000,log_returns_1d,40,0.9994072642064789
2024-05-15T00:00:00.000000+0000,volume,20,-0.02547088825132626
2019-01-24T00:00:00.000000+0000,log_returns_1d,20,0.9995634928362814
2022-06-08T00:00:00.000000+0000,low,20,-0.43593179165360385
2020-04-11T00:00:00.000000+0000,log_returns_1d,40,0.9926433113900285
2019-10-09T00:00:00.000000+0000,close,20,-0.49518574820090167
2022-02-18T00:00:00.000000+0000,volume,20,-0.24662785361858242
2020-08-13T00:00:00.000000+0000,volume,40,-0.1050314580022724
2023-03-17T00:00:00.000000+0000,low,40,-0.23678218979639593
2025-02-24T00:00:00.000000+0000,volume,10,0.24520616178862753
2026-01-20T00:00:00.000000+0000,high,40,-0.1731615533071733
2024-02-20T00:00:00.000000+0000,volume,40,0.14057259753972504
2022-05-27T00:00:00.000000+0000,high,10,0.022482839776449774
2020-08-18T00:00:00.000000+0000,low,40,-0.1340788094533546
2024-11-25T00:00:00.000000+0000,close,40,-0.09857744630960935
2019-11-11T00:00:00.000000+0000,close,20,-0.6295766955027254
2026-02-23T00:00:00.000000+0000,close,10,-0.21443617226068873
2020-12-17T00:00:00.000000+0000,open,40,-0.10722106615783804
2024-09-18T00:00:00.000000+0000,close,10,-0.17318465588580595
2022-09-10T00:00:00.000000+0000,high,10,-0.22883774184111844
2020-02-29T00:00:00.000000+0000,volume,10,-0.26255275854734905
2025-12-03T00:00:00.000000+0000,log_returns_1d,20,0.9998269545707557
2023-08-03T00:00:00.000000+0000,log_returns_1d,20,0.9999665649905486
2021-04-15T00:00:00.000000+0000,high,20,-0.2532473258841671
2020-11-19T00:00:00.000000+0000,close,10,-0.05635700769057462
2024-01-28T00:00:00.000000+0000,low,10,-0.30999135946304957
2018-03-09T00:00:00.000000+0000,low,40,-0.24845513005968994
2023-08-06T00:00:00.000000+0000,volume,40,-0.11064366001725937
2021-11-26T00:00:00.000000+0000,volume,40,0.046052832485822454
2023-01-04T00:00:00.000000+0000,low,10,-0.4597441483399798
2018-03-19T00:00:00.000000+0000,log_returns_1d,20,0.9996841147929738
2023-07-17T00:00:00.000000+0000,close,20,-0.5916438952073485
2020-08-22T00:00:00.000000+0000,low,10,-0.2193925347440739
2022-05-28T00:00:00.000000+0000,volume,40,-0.07405760195159684
2024-06-09T00:00:00.000000+0000,volume,40,-0.0822084371846964
2023-07-28T00:00:00.000000+0000,close,40,-0.6694852807846764
2023-03-21T00:00:00.000000+0000,close,10,-0.6574234694377119
2018-05-12T00:00:00.000000+0000,volume,20,-0.185990159403329
2021-10-15T00:00:00.000000+0000,low,40,-0.046808274593445214
2022-11-09T00:00:00.000000+0000,volume,20,-0.23321502209837255
2025-12-11T00:00:00.000000+0000,high,10,-0.5859282480437965
2020-12-28T00:00:00.000000+0000,log_returns_1d,40,0.999615774241462
2021-01-12T00:00:00.000000+0000,high,40,-0.06976790231063808
2024-02-16T00:00:00.000000+0000,volume,40,-0.13583163257318384
2023-08-14T00:00:00.000000+0000,high,40,-0.13687819988787617
2018-06-04T00:00:00.000000+0000,close,40,-0.13418752070444293
2021-01-01T00:00:00.000000+0000,high,10,-0.011466916461651946
2025-04-11T00:00:00.000000+0000,low,10,-0.10419261606935167
2022-08-11T00:00:00.000000+0000,volume,20,-0.052290301614080874
2020-09-10T00:00:00.000000+0000,close,20,-0.2581867448555299
2023-04-16T00:00:00.000000+0000,volume,20,0.07277292053540163
2023-07-21T00:00:00.000000+0000,close,20,-0.4811733277690616
2019-07-13T00:00:00.000000+0000,high,40,-0.25903220932035675
2020-09-05T00:00:00.000000+0000,log_returns_1d,40,0.9997036111322184
2020-02-15T00:00:00.000000+0000,low,40,-0.14234782945455995
2018-12-21T00:00:00.000000+0000,low,10,-0.0011172179141834316
2022-10-10T00:00:00.000000+0000,close,20,-0.5280794587031518
2019-08-15T00:00:00.000000+0000,log_returns_1d,20,0.9996800697917672
2025-09-22T00:00:00.000000+0000,open,20,-0.3204047499737389
2025-02-11T00:00:00.000000+0000,low,20,-0.09863864585517147
2022-06-16T00:00:00.000000+0000,close,40,-0.026261338270931838
2023-03-21T00:00:00.000000+0000,high,40,-0.16217706363603712
2018-10-07T00:00:00.000000+0000,low,10,-0.6733138342753364
2023-01-11T00:00:00.000000+0000,close,20,0.8205512111630534
2021-02-11T00:00:00.000000+0000,volume,40,-0.06825493570283007
2018-04-06T00:00:00.000000+0000,high,20,-0.17290709285212338
2020-01-31T00:00:00.000000+0000,high,10,-0.20070343795167786
2023-10-16T00:00:00.000000+0000,high,20,-0.41716660834212016
2023-08-01T00:00:00.000000+0000,volume,10,-0.10338163206629135
2024-04-06T00:00:00.000000+0000,low,20,-0.33818486650497714
2021-11-04T00:00:00.000000+0000,log_returns_1d,20,0.9998902816542836
2018-04-20T00:00:00.000000+0000,volume,10,-0.3228710514069356
2018-10-27T00:00:00.000000+0000,volume,40,-0.04480264569207939
2026-01-19T00:00:00.000000+0000,high,20,-0.4067971294608384
2018-12-04T00:00:00.000000+0000,volume,10,0.06251103339847658
2020-06-27T00:00:00.000000+0000,open,20,-0.25859813555387673
2020-10-31T00:00:00.000000+0000,volume,20,0.019165927262633334
2021-05-13T00:00:00.000000+0000,high,40,-0.19375613751624093
2022-07-27T00:00:00.000000+0000,volume,40,0.08860693418708686
2025-12-10T00:00:00.000000+0000,volume,10,0.2897663329803017
2021-05-30T00:00:00.000000+0000,log_returns_1d,40,0.9990645145366098
2022-12-21T00:00:00.000000+0000,low,40,-0.43033986694781456
2024-06-17T00:00:00.000000+0000,low,10,-0.19893048305364858
2022-05-27T00:00:00.000000+0000,high,40,-0.09999575126624285
2025-01-19T00:00:00.000000+0000,close,40,-0.301848797852189
2021-04-10T00:00:00.000000+0000,high,10,-0.27243238270358533
2024-03-15T00:00:00.000000+0000,low,10,-0.06701115530736977
2023-11-15T00:00:00.000000+0000,log_returns_1d,20,0.9997834874520153
2025-10-24T00:00:00.000000+0000,low,40,-0.18497464722244789
2024-03-07T00:00:00.000000+0000,high,40,0.03308489377538884
2024-11-15T00:00:00.000000+0000,close,20,-0.07522695728783478
2019-12-04T00:00:00.000000+0000,volume,40,0.25256682911424394
2022-01-22T00:00:00.000000+0000,volume,20,0.1593699800543876
2020-09-24T00:00:00.000000+0000,close,40,-0.27461402983851124
2024-02-26T00:00:00.000000+0000,open,10,-0.1807641312224291
2024-02-22T00:00:00.000000+0000,volume,40,0.1378599491329027
2019-09-17T00:00:00.000000+0000,close,10,-0.6235688993134506
2022-10-18T00:00:00.000000+0000,volume,20,-0.3214025151915937
2020-03-17T00:00:00.000000+0000,log_returns_1d,40,0.9951638743896895
2021-05-07T00:00:00.000000+0000,open,10,0.06984274202572635
2021-08-15T00:00:00.000000+0000,volume,20,0.0929481801115577
2023-08-21T00:00:00.000000+0000,open,40,-0.08399102771249205
2022-12-19T00:00:00.000000+0000,log_returns_1d,10,0.9999220625075551
2018-04-25T00:00:00.000000+0000,volume,10,-0.28269369331655725
2024-03-02T00:00:00.000000+0000,volume,40,0.014296697417262187
2025-12-08T00:00:00.000000+0000,log_returns_1d,40,0.9998634634800082
2023-11-26T00:00:00.000000+0000,open,20,-0.06845469164394076
2025-03-06T00:00:00.000000+0000,log_returns_1d,10,0.9994604307689587
2022-04-17T00:00:00.000000+0000,open,20,-0.20439454663718484
2021-12-30T00:00:00.000000+0000,high,10,-0.3647119057799058
2022-08-20T00:00:00.000000+0000,close,10,-0.18809830642691236
2024-07-01T00:00:00.000000+0000,high,10,-0.6249221412170286
2018-05-23T00:00:00.000000+0000,low,20,-0.16086496605600184
2020-01-08T00:00:00.000000+0000,open,20,-0.25665146712910314
2024-07-23T00:00:00.000000+0000,open,40,-0.26660960758848845
2025-02-08T00:00:00.000000+0000,close,10,-0.6189598321033685
2022-06-07T00:00:00.000000+0000,open,40,-0.204130363102305
2026-01-30T00:00:00.000000+0000,low,10,0.2796461569142336
2022-10-17T00:00:00.000000+0000,open,40,-0.3053192053105758
2022-10-02T00:00:00.000000+0000,close,20,-0.5387564480287106
2020-11-27T00:00:00.000000+0000,volume,40,-0.22305036549829216
2022-03-11T00:00:00.000000+0000,open,40,-0.3702544349558058
2022-09-12T00:00:00.000000+0000,volume,20,-0.19168974952970225
2018-02-11T00:00:00.000000+0000,log_returns_1d,20,0.9990970171306344
2019-02-10T00:00:00.000000+0000,log_returns_1d,20,0.9998144199020765
2022-08-23T00:00:00.000000+0000,log_returns_1d,20,0.9996631594733865
2025-07-25T00:00:00.000000+0000,log_returns_1d,40,0.9999460553823767
2021-05-15T00:00:00.000000+0000,high,20,0.0049716981937812715
2018-06-07T00:00:00.000000+0000,low,20,-0.37695206681876803
2023-07-16T00:00:00.000000+0000,open,10,0.09330688578432768
2025-01-30T00:00:00.000000+0000,volume,10,0.06743500573881275
2018-07-23T00:00:00.000000+0000,low,40,0.03168336855419434
2020-02-01T00:00:00.000000+0000,open,10,-0.4512000618138381
2020-06-26T00:00:00.000000+0000,close,20,-0.36585018861509605
2021-02-28T00:00:00.000000+0000,low,40,-0.10661250815455993
2025-08-22T00:00:00.000000+0000,open,10,-0.2847913751886873
2018-08-25T00:00:00.000000+0000,volume,20,0.10021159118667594
2020-08-10T00:00:00.000000+0000,close,40,-0.0955459030365743
2018-11-09T00:00:00.000000+0000,high,40,-0.3233218113538807
2023-06-14T00:00:00.000000+0000,close,20,-0.365476811092398
2022-09-30T00:00:00.000000+0000,log_returns_1d,40,0.9993641607018635
2018-05-22T00:00:00.000000+0000,open,40,-0.13826096839463306
2022-02-22T00:00:00.000000+0000,log_returns_1d,10,0.9997689628027224
2021-02-24T00:00:00.000000+0000,log_returns_1d,20,0.9987586312446558
2022-02-12T00:00:00.000000+0000,log_returns_1d,10,0.9997794711016443
2019-06-09T00:00:00.000000+0000,low,10,-0.557086315076303
2018-06-08T00:00:00.000000+0000,volume,40,-0.003748251127170721
2021-06-18T00:00:00.000000+0000,volume,20,0.14386305168993407
2023-05-04T00:00:00.000000+0000,log_returns_1d,20,0.999909504312678
2021-01-13T00:00:00.000000+0000,high,40,-0.03881494934842282
2019-08-22T00:00:00.000000+0000,volume,10,-0.016863340650826845
2019-05-14T00:00:00.000000+0000,volume,20,0.21438448996382803
2022-06-24T00:00:00.000000+0000,close,20,-0.2421200175264091
2020-01-04T00:00:00.000000+0000,log_returns_1d,10,0.9998865153720561
2021-09-19T00:00:00.000000+0000,log_returns_1d,40,0.9994942335126378
2018-01-26T00:00:00.000000+0000,close,20,-0.4396654055657244
2024-03-19T00:00:00.000000+0000,low,40,-0.1718289450723161
2022-07-27T00:00:00.000000+0000,close,10,-0.4441456336975582
2025-04-03T00:00:00.000000+0000,volume,20,-0.17252540665706387
2020-08-31T00:00:00.000000+0000,volume,10,0.10234532876640628
2019-11-15T00:00:00.000000+0000,close,40,-0.2755969403395484
2024-09-03T00:00:00.000000+0000,volume,10,0.292066533322053
2021-10-22T00:00:00.000000+0000,low,10,-0.41073921869296387
