timestamp,feature,window,correlation
2025-05-29T00:00:00.000000+0000,low,40,-0.40202815010923143
2024-01-25T00:00:00.000000+0000,open,10,-0.4840034793713788
2022-12-29T00:00:00.000000+0000,low,20,-0.47025283460008754
2020-07-11T00:00:00.000000+0000,open,10,0.06892071513464702
2020-08-09T00:00:00.000000+0000,volume,40,-0.022503205192710745
2024-12-05T00:00:00.000000+0000,high,20,-0.24033129709142437
2023-02-25T00:00:00.000000+0000,close,20,-0.3126621914196056
2018-03-15T00:00:00.000000+0000,open,40,-0.2373013468886017
2022-05-21T00:00:00.000000+0000,volume,20,-0.02232658456909377
2021-02-03T00:00:00.000000+0000,open,20,-0.22176284795466616
2018-07-09T00:00:00.000000+0000,low,20,-0.49240433863474753
2021-12-28T00:00:00.000000+0000,low,20,-0.39383342116923076
2024-09-02T00:00:00.000000+0000,high,40,-0.24251300531384626
2018-12-17T00:00:00.000000+0000,volume,10,-0.026448735049615937
2022-07-24T00:00:00.000000+0000,low,40,-0.33744301676102245
2025-08-19T00:00:00.000000+0000,low,40,-0.21967241225741208
2021-03-20T00:00:00.000000+0000,open,10,-0.37903620441238545
2018-01-28T00:00:00.000000+0000,high,10,-0.6794237268374125
2020-04-03T00:00:00.000000+0000,close,20,-0.35227644574462974
2025-04-29T00:00:00.000000+0000,close,10,-0.8049205183954938
2019-07-09T00:00:00.000000+0000,open,40,-0.04854263170121524
2022-06-13T00:00:00.000000+0000,low,40,-0.1471198798098157
2023-07-13T00:00:00.000000+0000,high,20,-0.3691511883991953
2020-11-05T00:00:00.000000+0000,close,40,0.17290959821906576
2022-05-02T00:00:00.000000+0000,low,10,-0.13557970023256247
2020-11-13T00:00:00.000000+0000,low,20,-0.21798843532600978
2020-08-02T00:00:00.000000+0000,high,10,-0.49036794318017995
2025-07-15T00:00:00.000000+0000,high,10,-0.41158207943908615
2025-08-30T00:00:00.000000+0000,high,40,-0.16759680272030447
2020-02-05T00:00:00.000000+0000,close,20,-0.0889050619221936
2023-03-13T00:00:00.000000+0000,close,40,-0.2655251927488431
2025-08-16T00:00:00.000000+0000,low,10,-0.11717911046161898
2023-05-25T00:00:00.000000+0000,volume,10,-0.050855489818350724
2021-08-21T00:00:00.000000+0000,high,40,-0.07381095757120122
2024-07-05T00:00:00.000000+0000,open,20,-0.3089153851060281
2018-06-27T00:00:00.000000+0000,volume,20,0.133467904283615
2018-11-26T00:00:00.000000+0000,volume,20,0.07088414067086107
2019-01-29T00:00:00.000000+0000,open,20,0.04543426757430306
2021-11-20T00:00:00.000000+0000,close,40,-0.4151174089045429
2019-12-01T00:00:00.000000+0000,low,40,-0.2009795901887673
2021-05-26T00:00:00.000000+0000,high,10,-0.340369600400226
2020-04-06T00:00:00.000000+0000,low,10,-0.12451326741292192
2022-02-03T00:00:00.000000+0000,open,40,-0.3566206030909948
2024-10-07T00:00:00.000000+0000,high,10,-0.767720148287977
2020-07-22T00:00:00.000000+0000,high,40,-0.3264674664826063
2022-10-07T00:00:00.000000+0000,low,40,-0.31974985147230406
2019-05-22T00:00:00.000000+0000,high,10,-0.8265326577709888
2024-01-10T00:00:00.000000+0000,close,20,-0.3017168573357994
2022-11-29T00:00:00.000000+0000,volume,40,-0.21234134791773365
2018-09-24T00:00:00.000000+0000,close,40,-0.2757362007590975
2022-08-04T00:00:00.000000+0000,high,20,-0.541241403904146
2023-06-24T00:00:00.000000+0000,low,40,-0.10751688860884231
2024-02-21T00:00:00.000000+0000,close,20,-0.2718581419434136
2023-08-30T00:00:00.000000+0000,high,10,-0.6354341424098123
2021-05-11T00:00:00.000000+0000,volume,20,-0.11899014732792428
2018-10-21T00:00:00.000000+0000,low,40,-0.5159416226072925
2023-10-02T00:00:00.000000+0000,low,40,-0.2781890745461657
2025-08-20T00:00:00.000000+0000,high,10,-0.07191038504942657
2019-07-30T00:00:00.000000+0000,low,10,-0.6356611665905884
2025-01-16T00:00:00.000000+0000,close,40,-0.3060668782875392
2024-10-11T00:00:00.000000+0000,volume,20,0.10900991289098844
2020-11-13T00:00:00.000000+0000,high,40,-0.056543277302126334
2023-02-05T00:00:00.000000+0000,low,40,-0.21570525956563225
2018-11-02T00:00:00.000000+0000,open,10,-0.3583846512556671
2020-05-11T00:00:00.000000+0000,volume,10,-0.04285081120488471
2022-06-10T00:00:00.000000+0000,volume,10,-0.26366019161675813
2023-08-31T00:00:00.000000+0000,high,20,-0.48039292180006044
2020-11-15T00:00:00.000000+0000,high,10,-0.22981004903471805
2022-10-04T00:00:00.000000+0000,volume,20,0.05223364355161933
2019-06-14T00:00:00.000000+0000,close,20,-0.3041643844169526
2020-12-11T00:00:00.000000+0000,low,20,-0.4423031080224654
2024-05-18T00:00:00.000000+0000,open,40,-0.2640933660727702
2020-07-08T00:00:00.000000+0000,low,10,-0.2941086458316274
2025-11-29T00:00:00.000000+0000,open,20,-0.5234650820394801
2021-01-08T00:00:00.000000+0000,high,40,0.24534166355192755
2024-06-09T00:00:00.000000+0000,volume,20,-0.14596280668272443
2025-01-06T00:00:00.000000+0000,high,20,-0.4898234941245292
2019-01-19T00:00:00.000000+0000,high,40,-0.2292442766016678
2023-03-24T00:00:00.000000+0000,close,10,-0.7337548387036009
2023-10-29T00:00:00.000000+0000,low,20,-0.06979576940396455
2022-12-17T00:00:00.000000+0000,high,40,-0.47944853731618636
2020-06-30T00:00:00.000000+0000,low,20,-0.3403646256340292
2019-09-09T00:00:00.000000+0000,low,20,-0.44894691445075036
2024-11-29T00:00:00.000000+0000,high,20,-0.621687128001768
2021-03-09T00:00:00.000000+0000,low,10,-0.2396774778953707
2023-08-08T00:00:00.000000+0000,volume,10,-0.331624782790846
2020-04-24T00:00:00.000000+0000,volume,40,-0.09686367260247174
2025-06-25T00:00:00.000000+0000,close,40,-0.4243531718609855
2024-03-18T00:00:00.000000+0000,open,20,-0.13042854672591486
2021-07-20T00:00:00.000000+0000,open,10,-0.4912487639974428
2019-11-02T00:00:00.000000+0000,low,20,-0.36361464965601864
2018-10-16T00:00:00.000000+0000,high,20,-0.3660100612712905
2023-11-19T00:00:00.000000+0000,open,20,-0.028282240180833012
2024-01-20T00:00:00.000000+0000,low,40,-0.36957526588705775
2023-01-18T00:00:00.000000+0000,high,20,0.04326272357286582
2018-08-08T00:00:00.000000+0000,volume,40,-0.0689557466535489
2021-05-13T00:00:00.000000+0000,volume,40,-0.10787628757927892
2024-09-07T00:00:00.000000+0000,high,10,-0.1751712263258716
2022-12-02T00:00:00.000000+0000,high,10,-0.40135648204600594
2024-07-30T00:00:00.000000+0000,low,10,-0.6973459364704804
2025-10-31T00:00:00.000000+0000,low,20,-0.4908308804265481
2021-04-27T00:00:00.000000+0000,volume,40,-0.196001211077012
2024-10-03T00:00:00.000000+0000,volume,20,0.30199312145338764
2020-07-27T00:00:00.000000+0000,close,40,0.11841509267351898
2023-04-05T00:00:00.000000+0000,close,40,-0.13684465178927263
2021-08-11T00:00:00.000000+0000,volume,20,0.034616816790244066
2022-11-02T00:00:00.000000+0000,low,20,-0.2932569744016986
2024-01-31T00:00:00.000000+0000,volume,40,-0.1886516037077052
2022-09-16T00:00:00.000000+0000,high,20,-0.3840909307243976
2021-03-01T00:00:00.000000+0000,high,20,-0.44223733598711384
2022-12-17T00:00:00.000000+0000,open,40,-0.41431179291667025
2023-08-16T00:00:00.000000+0000,high,40,-0.011617795405963662
2021-03-30T00:00:00.000000+0000,open,10,-0.46042314932505934
2023-12-09T00:00:00.000000+0000,close,40,-0.04505653380236115
2021-12-04T00:00:00.000000+0000,open,10,-0.30671686266667386
2021-08-04T00:00:00.000000+0000,close,10,-0.6500611298374872
2021-07-22T00:00:00.000000+0000,open,10,-0.33847868717065444
2022-01-15T00:00:00.000000+0000,low,40,-0.2208357938467918
2024-04-23T00:00:00.000000+0000,close,10,-0.5592020874839232
2024-11-26T00:00:00.000000+0000,close,10,-0.5297724160741445
2025-01-02T00:00:00.000000+0000,high,10,-0.4430822305268076
2021-01-19T00:00:00.000000+0000,high,20,-0.5723522150449483
2018-04-01T00:00:00.000000+0000,open,20,-0.23536272548066262
2018-08-01T00:00:00.000000+0000,close,20,-0.4781053172287103
2023-08-18T00:00:00.000000+0000,open,10,-0.06966302546300057
2020-02-18T00:00:00.000000+0000,low,20,-0.253536268409276
2021-10-29T00:00:00.000000+0000,low,10,-0.8187962411649911
2019-10-27T00:00:00.000000+0000,high,20,-0.24886878010638883
2022-04-07T00:00:00.000000+0000,low,10,-0.05870062405065003
2021-01-11T00:00:00.000000+0000,open,10,-0.6714061199630684
2023-04-02T00:00:00.000000+0000,open,10,-0.26014673305547475
2022-03-22T00:00:00.000000+0000,high,40,-0.34718509598601527
2019-03-22T00:00:00.000000+0000,open,10,-0.5524871425872571
2022-04-12T00:00:00.000000+0000,close,40,-0.24288306149144737
2019-12-18T00:00:00.000000+0000,high,40,-0.21197990275926307
2018-08-16T00:00:00.000000+0000,close,10,-0.8255395788015365
2022-05-09T00:00:00.000000+0000,open,10,0.23729994135466886
2021-03-17T00:00:00.000000+0000,low,40,-0.2864238650006873
2018-04-14T00:00:00.000000+0000,low,20,-0.31221018401865264
2025-05-21T00:00:00.000000+0000,close,10,0.2084824594181294
2021-04-26T00:00:00.000000+0000,high,20,-0.255349673657113
2020-12-12T00:00:00.000000+0000,open,40,-0.3199971645295509
2020-08-20T00:00:00.000000+0000,close,20,-0.5130571261459149
2023-08-02T00:00:00.000000+0000,open,20,-0.048635288521577606
2022-07-22T00:00:00.000000+0000,open,10,-0.4388009383281103
2024-06-14T00:00:00.000000+0000,volume,20,-0.04991291783232717
2022-12-27T00:00:00.000000+0000,close,40,-0.35955615080981
2025-09-11T00:00:00.000000+0000,close,40,-0.2665792163783914
2018-09-29T00:00:00.000000+0000,open,20,-0.4892487746318095
2019-11-23T00:00:00.000000+0000,volume,10,0.38431789840123853
2019-07-24T00:00:00.000000+0000,low,10,-0.5041263877590788
2021-07-16T00:00:00.000000+0000,volume,20,0.23254975137827955
2022-02-15T00:00:00.000000+0000,low,20,-0.2715414199901299
2021-11-05T00:00:00.000000+0000,close,20,-0.5418398293148851
2019-02-01T00:00:00.000000+0000,open,10,-0.44026894441897235
2019-08-12T00:00:00.000000+0000,high,20,-0.1971453496833805
2019-06-15T00:00:00.000000+0000,open,10,0.22820448866308984
2020-07-01T00:00:00.000000+0000,high,10,-0.5506444772056655
2023-12-04T00:00:00.000000+0000,open,10,0.7989648923066426
2020-04-11T00:00:00.000000+0000,open,10,-0.2626873644612007
2023-01-30T00:00:00.000000+0000,close,40,-0.011956074273652122
2024-11-03T00:00:00.000000+0000,open,20,-0.4624040622063322
2023-03-17T00:00:00.000000+0000,close,20,-0.048358293054804914
2018-08-04T00:00:00.000000+0000,close,40,-0.23447318659732497
2022-10-22T00:00:00.000000+0000,volume,40,-0.07421115223281723
2019-02-10T00:00:00.000000+0000,high,20,-0.3817381773553926
2023-01-11T00:00:00.000000+0000,close,10,0.9153684947490933
2019-07-14T00:00:00.000000+0000,volume,10,-0.3553839173648188
2021-01-12T00:00:00.000000+0000,close,10,-0.46724072999943433
2024-02-23T00:00:00.000000+0000,volume,20,-0.13510906178134466
2024-10-30T00:00:00.000000+0000,volume,20,-0.18996062316891005
2024-09-08T00:00:00.000000+0000,close,10,-0.4790146226300142
2025-08-15T00:00:00.000000+0000,open,10,-0.3793928099991464
2019-07-21T00:00:00.000000+0000,volume,20,-0.09449137382621364
2021-11-02T00:00:00.000000+0000,low,10,-0.7011893617440217
2022-08-09T00:00:00.000000+0000,high,20,-0.5110442971381567
2024-06-24T00:00:00.000000+0000,open,10,-0.09489485762811795
2019-10-28T00:00:00.000000+0000,high,20,-0.1808810707997042
2022-02-03T00:00:00.000000+0000,low,10,-0.4072440510135113
2021-01-10T00:00:00.000000+0000,high,10,-0.7028105849061568
2022-05-16T00:00:00.000000+0000,close,20,-0.20133252596658885
2023-08-03T00:00:00.000000+0000,volume,40,-0.09680622058390204
2023-04-17T00:00:00.000000+0000,volume,40,0.14540485016875943
2021-12-11T00:00:00.000000+0000,close,10,-0.7451728166509837
2020-06-23T00:00:00.000000+0000,close,40,-0.43981713429276187
2023-11-28T00:00:00.000000+0000,low,10,-0.4150494978180829
2022-06-19T00:00:00.000000+0000,open,20,-0.0779229223025898
2019-08-28T00:00:00.000000+0000,high,20,-0.3685126679707381
2022-07-15T00:00:00.000000+0000,low,20,-0.4552994184335079
2019-02-23T00:00:00.000000+0000,low,40,-0.1671197508260202
2021-07-07T00:00:00.000000+0000,volume,10,0.24153223313319533
2022-05-13T00:00:00.000000+0000,open,40,-0.027980177467174953
2018-04-24T00:00:00.000000+0000,low,40,-0.16590812488153847
2021-11-28T00:00:00.000000+0000,high,40,-0.31560458835190724
2022-12-04T00:00:00.000000+0000,volume,20,0.29311843099661955
2018-10-05T00:00:00.000000+0000,open,40,-0.367752481703001
2022-05-29T00:00:00.000000+0000,low,20,-0.3434369440448823
2023-09-22T00:00:00.000000+0000,high,10,-0.34725461080781
2025-10-26T00:00:00.000000+0000,open,40,-0.32168505935151925
2018-02-27T00:00:00.000000+0000,low,40,-0.24284333150411253
2024-01-19T00:00:00.000000+0000,close,40,-0.39805866120737615
2025-04-28T00:00:00.000000+0000,low,20,-0.05716005658460096
2018-07-30T00:00:00.000000+0000,close,40,-0.11586027929025958
2019-07-10T00:00:00.000000+0000,low,10,-0.6044977853171355
2019-10-27T00:00:00.000000+0000,volume,20,0.11078188630022154
2024-01-19T00:00:00.000000+0000,low,10,-0.7288017190357268
2024-06-04T00:00:00.000000+0000,close,20,-0.5569984670002005
2025-04-09T00:00:00.000000+0000,volume,20,-0.1579824571166606
2019-03-18T00:00:00.000000+0000,volume,20,0.2773294713137337
2021-12-01T00:00:00.000000+0000,low,40,-0.27124306730305847
2023-05-19T00:00:00.000000+0000,close,10,-0.8125133418464329
2021-07-26T00:00:00.000000+0000,open,10,0.3981351134583355
2024-10-16T00:00:00.000000+0000,open,40,-0.38516351984297
2022-11-09T00:00:00.000000+0000,volume,40,-0.22352483481259622
2018-10-28T00:00:00.000000+0000,high,10,0.07821612302073266
2024-12-18T00:00:00.000000+0000,high,40,-0.5157036179145876
2026-02-06T00:00:00.000000+0000,open,20,-0.015461574851402192
2025-05-22T00:00:00.000000+0000,low,20,-0.30661182505575924
2019-05-13T00:00:00.000000+0000,low,10,0.3908730720686673
2024-08-15T00:00:00.000000+0000,low,10,-0.44274557245987506
2026-01-07T00:00:00.000000+0000,volume,20,-0.18632901457176304
2025-10-01T00:00:00.000000+0000,high,40,-0.20820867246703184
2024-06-28T00:00:00.000000+0000,low,40,-0.09758662186224215
2025-05-01T00:00:00.000000+0000,low,10,-0.03555810245959074
2018-03-28T00:00:00.000000+0000,close,20,-0.18804341135425956
2024-02-26T00:00:00.000000+0000,volume,20,-0.12179692636676967
2021-07-18T00:00:00.000000+0000,volume,40,0.18283511020672552
2023-09-15T00:00:00.000000+0000,open,10,-0.28688741713548666
2019-12-03T00:00:00.000000+0000,volume,20,0.26818414161528414
2026-02-07T00:00:00.000000+0000,high,20,-0.09311034585125391
2024-06-23T00:00:00.000000+0000,volume,40,-0.03134077201110633
2025-11-07T00:00:00.000000+0000,close,40,-0.12331675477743016
2021-07-23T00:00:00.000000+0000,open,10,-0.3330938828651068
2021-03-01T00:00:00.000000+0000,close,40,-0.2355240914617149
2018-04-26T00:00:00.000000+0000,close,20,-0.3071532164581637
2024-11-28T00:00:00.000000+0000,close,10,-0.5989698260651309
2025-11-24T00:00:00.000000+0000,open,40,-0.0059445155631945535
2023-09-20T00:00:00.000000+0000,close,10,-0.795226035978303
2026-02-05T00:00:00.000000+0000,close,40,-0.04743007470811073
2023-11-15T00:00:00.000000+0000,volume,10,0.08342774477239918
2023-05-02T00:00:00.000000+0000,low,10,-0.7074838344213398
2021-05-23T00:00:00.000000+0000,low,10,-0.5562820244426308
2023-07-18T00:00:00.000000+0000,high,10,-0.32270356040119924
2020-07-13T00:00:00.000000+0000,close,10,-0.7281534685297654
2019-02-10T00:00:00.000000+0000,low,40,-0.2746194745673291
2019-07-12T00:00:00.000000+0000,open,10,-0.2738432961780304
2024-01-09T00:00:00.000000+0000,volume,40,-0.012579607437473215
2022-08-13T00:00:00.000000+0000,volume,40,-0.11384177568261099
2018-03-24T00:00:00.000000+0000,low,40,-0.21094591805937468
2025-01-18T00:00:00.000000+0000,high,40,-0.36547270925234754
2021-05-21T00:00:00.000000+0000,close,20,-0.03906276934735249
2024-04-22T00:00:00.000000+0000,low,20,-0.22330806561394104
2023-01-12T00:00:00.000000+0000,volume,40,0.21924748803673336
2024-09-22T00:00:00.000000+0000,volume,40,0.16060660901844726
2020-01-24T00:00:00.000000+0000,close,40,-0.21607349658710745
2022-06-24T00:00:00.000000+0000,close,10,-0.771163517675434
2021-01-05T00:00:00.000000+0000,volume,20,0.06998585848700344
2022-07-12T00:00:00.000000+0000,open,10,-0.721210134758435
2018-05-22T00:00:00.000000+0000,close,10,-0.024832784519013176
2020-09-05T00:00:00.000000+0000,high,10,-0.2749239922923473
2025-12-08T00:00:00.000000+0000,low,10,-0.8320820431441472
2021-12-08T00:00:00.000000+0000,high,20,-0.12665482184118815
2024-06-19T00:00:00.000000+0000,volume,40,-0.18861403426531503
2024-02-02T00:00:00.000000+0000,high,20,-0.21060334297824249
2023-11-01T00:00:00.000000+0000,close,20,-0.2676984510311876
2024-09-12T00:00:00.000000+0000,close,40,-0.36692686440159733
2020-02-13T00:00:00.000000+0000,low,40,-0.21180600022605983
2024-07-21T00:00:00.000000+0000,volume,20,0.0336215792216839
2019-01-10T00:00:00.000000+0000,close,20,-0.5652170169965671
2025-02-12T00:00:00.000000+0000,volume,20,-0.16198568250184284
2021-05-28T00:00:00.000000+0000,close,20,-0.31769106514791684
2020-09-07T00:00:00.000000+0000,high,20,-0.13151854062488452
2025-09-05T00:00:00.000000+0000,low,10,-0.5734765065847044
2021-02-22T00:00:00.000000+0000,open,10,-0.541081442168882
2022-12-03T00:00:00.000000+0000,low,20,-0.49234804179454905
2020-10-04T00:00:00.000000+0000,close,20,-0.5004569233500383
2018-02-04T00:00:00.000000+0000,low,10,0.2120930355763464
2023-03-03T00:00:00.000000+0000,open,40,-0.2295036838538514
2018-08-07T00:00:00.000000+0000,open,10,0.2275482161719079
2019-02-24T00:00:00.000000+0000,close,40,-0.20725800315956586
2023-10-05T00:00:00.000000+0000,high,20,-0.11634001986075275
2022-10-02T00:00:00.000000+0000,low,20,-0.25016640463824236
2020-12-22T00:00:00.000000+0000,close,20,-0.06153546809400445
2021-12-17T00:00:00.000000+0000,volume,40,0.181208812669128
2021-01-15T00:00:00.000000+0000,high,10,-0.743774794589778
2023-12-11T00:00:00.000000+0000,close,40,-0.17214926277810655
2025-08-23T00:00:00.000000+0000,high,10,-0.2418678703646902
2018-08-14T00:00:00.000000+0000,volume,20,0.10641599129015512
2026-01-09T00:00:00.000000+0000,low,40,-0.41694824960844845
2019-12-14T00:00:00.000000+0000,low,10,-0.36600336834599323
2022-04-30T00:00:00.000000+0000,volume,10,-0.48736745590214264
2020-01-20T00:00:00.000000+0000,volume,40,-0.14099102409296757
2019-06-04T00:00:00.000000+0000,high,20,-0.49168154385650326
2022-11-05T00:00:00.000000+0000,volume,10,0.29198820085966937
2018-10-24T00:00:00.000000+0000,open,40,-0.4950608012936981
2023-01-28T00:00:00.000000+0000,volume,20,-0.2703302764431044
2022-03-22T00:00:00.000000+0000,high,20,-0.4949927068020104
2023-03-04T00:00:00.000000+0000,volume,40,-0.016514136870936377
2020-08-01T00:00:00.000000+0000,volume,20,-0.07808377221676133
2018-03-10T00:00:00.000000+0000,low,20,-0.2860369042998881
2023-07-09T00:00:00.000000+0000,open,10,-0.3320654644448266
2019-06-12T00:00:00.000000+0000,low,40,-0.30893330076399134
2023-02-02T00:00:00.000000+0000,high,20,-0.31590981333906276
2021-04-26T00:00:00.000000+0000,close,40,-0.2581462223474617
2024-12-09T00:00:00.000000+0000,close,40,-0.2817054090015459
2019-03-26T00:00:00.000000+0000,low,40,-0.35323525519872134
2021-08-24T00:00:00.000000+0000,low,10,-0.4605304029109167
2025-11-20T00:00:00.000000+0000,open,10,0.004918660794262709
2024-07-27T00:00:00.000000+0000,high,20,-0.33793733150103955
2022-07-10T00:00:00.000000+0000,close,20,-0.34329215039950955
2020-12-20T00:00:00.000000+0000,volume,40,-0.15515940220794683
2024-02-05T00:00:00.000000+0000,volume,20,0.2962172803717564
2025-10-10T00:00:00.000000+0000,close,20,-0.2205058688987698
2023-03-03T00:00:00.000000+0000,open,20,-0.3361977985189975
2024-06-24T00:00:00.000000+0000,volume,40,0.05116934947733749
2019-08-03T00:00:00.000000+0000,close,10,0.1453949248881644
2024-09-16T00:00:00.000000+0000,volume,20,0.10704146991492616
2025-04-18T00:00:00.000000+0000,low,10,0.0664764424273897
2020-11-01T00:00:00.000000+0000,open,20,-0.20070452169672687
2023-09-25T00:00:00.000000+0000,volume,20,0.4683629626051942
2020-01-02T00:00:00.000000+0000,volume,10,0.06226696743904298
2022-04-13T00:00:00.000000+0000,high,40,-0.22125254343349174
2022-05-04T00:00:00.000000+0000,volume,10,-0.6817197326608926
2024-07-02T00:00:00.000000+0000,volume,40,0.14979263343740437
2021-12-17T00:00:00.000000+0000,low,20,-0.3147441112131221
2021-08-27T00:00:00.000000+0000,open,40,-0.3043696262884913
2024-02-14T00:00:00.000000+0000,high,40,-0.009299033684938908
2020-04-25T00:00:00.000000+0000,open,40,-0.33747728282464556
2025-07-20T00:00:00.000000+0000,close,40,-0.07269093371369502
2022-01-09T00:00:00.000000+0000,close,10,-0.14449297877688227
2019-07-03T00:00:00.000000+0000,high,10,-0.5117724108068794
2021-02-22T00:00:00.000000+0000,low,40,-0.05233215211650247
2018-06-05T00:00:00.000000+0000,open,40,-0.13307140070306897
2020-10-08T00:00:00.000000+0000,volume,10,0.2104979453930644
2024-02-01T00:00:00.000000+0000,close,10,-0.438342741114257
2019-01-01T00:00:00.000000+0000,volume,10,-0.4497007617386716
2020-10-20T00:00:00.000000+0000,low,40,0.16170098397595473
2019-04-21T00:00:00.000000+0000,volume,10,0.21959425838568847
2020-10-07T00:00:00.000000+0000,close,20,-0.5687835878542787
2021-10-15T00:00:00.000000+0000,volume,40,-0.029132795920145015
2018-10-20T00:00:00.000000+0000,volume,10,-0.2645105937264121
2024-08-17T00:00:00.000000+0000,volume,20,0.306368841206821
2024-12-29T00:00:00.000000+0000,high,40,-0.2997446842498818
2025-10-28T00:00:00.000000+0000,high,40,-0.31409369926720926
2020-08-18T00:00:00.000000+0000,low,10,-0.3977332298074019
2021-08-28T00:00:00.000000+0000,low,20,-0.29681929318590766
2023-08-25T00:00:00.000000+0000,high,10,-0.8884440198499846
2021-03-08T00:00:00.000000+0000,low,40,-0.21066931385386384
2022-08-29T00:00:00.000000+0000,open,20,-0.07246469507169051
2019-11-14T00:00:00.000000+0000,volume,20,0.2631969536050901
2019-11-09T00:00:00.000000+0000,open,10,-0.5473161216888406
2019-10-15T00:00:00.000000+0000,open,20,-0.261651214372096
2018-11-20T00:00:00.000000+0000,close,20,0.16059498543366926
2022-01-09T00:00:00.000000+0000,open,10,-0.12420337841848182
2024-05-30T00:00:00.000000+0000,open,20,-0.21984467510049663
2021-04-05T00:00:00.000000+0000,volume,20,0.13868907970573172
2025-09-09T00:00:00.000000+0000,close,20,-0.420813958560001
2020-02-26T00:00:00.000000+0000,high,20,-0.054329060450060376
2021-05-10T00:00:00.000000+0000,close,20,-0.3927031879520106
2019-04-26T00:00:00.000000+0000,low,20,-0.3546033531248109
2023-10-08T00:00:00.000000+0000,open,40,-0.25529535755290467
2021-08-11T00:00:00.000000+0000,high,40,-0.002195290536587446
2019-05-25T00:00:00.000000+0000,low,10,-0.10044091414803118
2021-08-02T00:00:00.000000+0000,high,40,-0.14352043056245417
2023-04-30T00:00:00.000000+0000,low,20,-0.3131195818970606
2019-09-24T00:00:00.000000+0000,volume,40,-0.14875688006865603
2023-08-08T00:00:00.000000+0000,volume,20,-0.1042911899634883
2021-03-20T00:00:00.000000+0000,low,10,-0.5949590851963488
2021-12-21T00:00:00.000000+0000,high,20,-0.6254171368609632
2023-06-12T00:00:00.000000+0000,volume,10,0.3948769236401742
2021-11-09T00:00:00.000000+0000,volume,20,-0.2397960438544047
2020-07-21T00:00:00.000000+0000,close,20,-0.3885857636993335
2019-11-02T00:00:00.000000+0000,high,40,-0.21034474298976183
2018-06-18T00:00:00.000000+0000,low,20,-0.20220558610136263
2024-12-28T00:00:00.000000+0000,close,10,-0.4758521885797177
2024-07-26T00:00:00.000000+0000,open,10,-0.6987919658508809
2021-12-29T00:00:00.000000+0000,close,10,-0.4658661405191704
2018-09-16T00:00:00.000000+0000,volume,40,-0.03384591670351971
2024-04-20T00:00:00.000000+0000,volume,10,0.1939400671889854
2025-02-01T00:00:00.000000+0000,close,20,-0.5730344886273386
2019-07-14T00:00:00.000000+0000,volume,20,-0.27122284606907837
2025-04-22T00:00:00.000000+0000,low,20,0.03988826234132268
2024-05-14T00:00:00.000000+0000,open,40,-0.23828231783168033
2021-04-10T00:00:00.000000+0000,high,40,-0.39775021096430085
2021-04-19T00:00:00.000000+0000,low,20,-0.2789805686011962
2024-08-26T00:00:00.000000+0000,volume,10,0.1489009727816237
2025-01-23T00:00:00.000000+0000,volume,20,0.1070807052524278
2021-10-14T00:00:00.000000+0000,close,40,-0.030974133711558806
2026-02-14T00:00:00.000000+0000,open,40,-0.040290364639665475
2021-10-17T00:00:00.000000+0000,open,40,-0.01721491668849757
2024-10-14T00:00:00.000000+0000,high,10,-0.11506614528667507
2019-10-31T00:00:00.000000+0000,high,10,-0.4056004201818386
2021-10-18T00:00:00.000000+0000,volume,40,0.05833906859118192
